url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_pancakes-minceur_62605.aspx,Pancakes minceur,"Immonde !! Si l'on arrive à faire abstraction de l'amertume causée par la levure, ne reste qu'un goût de carton... Je déconseille donc fortement cette recette, de plus les pancakes cuisent mal, ne sont pas présentable et pour le côté leger on repassera, ils restent sur l'estomac !! Dommage...",audrey_2682,12/11/20,1
http://www.marmiton.org/recettes/recette-avis_sables-grecs-aux-amandes-kourabiedes_49088.aspx,Sablés grecs aux amandes (Kourabiédès),"Très bon, j'ai juste remplacé l'alcool par du ouzo comme dans la vrai recette grec ;)",labrinh,17/07/20,4
http://www.marmiton.org/recettes/recette-avis_sables-grecs-aux-amandes-kourabiedes_49088.aspx,Sablés grecs aux amandes (Kourabiédès),"Recette très originale. Au début, j'ai eu peur que les clous de girofle donnent beaucoup trop de goût aux gâteaux. En fait, on sent juste un petit parfum agréable. J'ai fait une fournée sans, et franchement c'est bien meilleur avec...",Audrey_10,08/09/20,4
http://www.marmiton.org/recettes/recette-avis_sorbet-surprise-a-la-meringue_73440.aspx,Sorbet surprise à la meringue,J'adore.,mysticcromimo,29/06/20,5
http://www.marmiton.org/recettes/recette-avis_sorbet-surprise-a-la-meringue_73440.aspx,Sorbet surprise à la meringue,Facile et rapide ! Se prépare à l'avance et peut être placer au congélateur. Bref un dessert à faire et à laisser dormir quelques semaines dans son congélateur et à sortir le jour J. Très pratique et pas cher ! A faire et à refaire avec tous les goûts que vous aimez !,corinne_404,17/04/20,5
http://www.marmiton.org/recettes/recette-avis_marguerite-aux-pralines_228420.aspx,Marguerite aux pralines,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Une omelette aux cerises ! 20 cl de lait et 20 cl de crème, c'est trop mouillé ! Pas assez de farine ou maïzena. La pâte n'est jamais devenu la vraie pâte. 210°C c'est trop, ça grille le haut très vite. J'ai fini mes 45 minutes an chaleur tournante à 180°C, mais malgré tout - une omelette aux cerises, molle, goût d’oeuf très prononcé. Très déçue.",dettcat,26/02/20,2
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Recette parfaite réalisée à plusieurs reprises et toujours autant de succès...merci.,lorenzoXV,06/07/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Très bonne recette, je la referai sans problème, ne pas oublier de laisser refroidir avant de se régaler !!",pipouch11,24/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,A refaire !,MelaineV,19/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Marie.,mariepaule_79,17/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Bien pour recycler un fond d'amandes, crème, lait.",Jane,17/06/20,4
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Un dessert qui plait beaucoup ! ,ribocortine,14/09/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Petit clafoutis qui a ravi mon chéri et moi-même, à refaire. ",LalyB34,08/08/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Recette très très simple à faire !!! Vraiment très très bon !! Tout le monde a voulu en reprendre ! En 2-3 minutes mon clafoutis avait disparu !!! Je le recommande ! ,Sarahrosene,06/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Délicieux ! Très simple à faire ! Fait avec des cerises au sirop maison et c'était un délice ! La prochaine fois je l'accompagnerai d'une boule de glace vanille pour la présentation !,louloutitine,20/05/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Très bonne recette facile à faire,vanious,25/07/20,4
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Excellent clafoutis. Réalisation facile et quelle odeur à sa sortie du four ! Pour une cuisson parfaite, préférez la chaleur tournante pendant 25 à 30 min. C'est parfait !",nat_6432,30/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Avec ma petite touche personnelle : cerises ( et myrtilles ) revenues dans un peu de beurre auxquelles j'ai rajouté un peu de kirsch et de sucre de canne, et une touche de zeste de citron vert, cannelle, vanille et un soupçon de rhum vieux dans l'appareil... Ce fut un délice.",vaney9792,23/06/20,4
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Le manger bien frais est encore meilleur et sa consistance un peu molle passe inaperçue.,orengebleue,23/06/20,4
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"J'ai testé déjà plusieurs recettes de clafoutis et depuis quelques années c'est toujours cette recette que je fais. Ma famille, mes amis, tout le monde adore et en redemande! Je rajoute juste des noisettes ou amandes en poudre et une cuillère à soupe de farine. Mon chéri se réjouit à chaque fois que je fais ce clafoutis ! Merci pour cette recette !!",dborah,15/06/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Vraiment délicieux ! Même les personnes qui n'aime pas trop en on repris !,clementine27,17/03/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,J'ai fait comme Patricia : 120 g de sucre car j'ai utilisé des cerises en bocaux fait maison par ma maman donc inutile d'ajouter du sucre dans un fruit naturellement sucré.,timbree92110,04/11/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,"Ce clafoutis est rapide, bon, très apprécié. Je l'ai fait plusieurs fois, j'ai diminué le sucre et une partie du lait en le remplaçant par du jus du bocal de cerises qui est très parfumé.",Bernadette_662,12/10/20,5
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Le clafoutis sent beaucoup trop les œufs à mon goût ! Et la consistance est molle malgré 40 min de cuisson,hakiki,22/06/20,2
http://www.marmiton.org/recettes/recette-avis_un-delice-de-clafoutis-aux-cerises_37238.aspx,Un délice de clafoutis aux cerises,Délicieux : fondant et parfumé ! 120 g de sucre suffisent quand on l'utilise avec des fruits sucrés (cerises au sirop).,patman2,23/08/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-healthy-avoine-noix-de-coco-beurre-de-cacahuete_337116.aspx,"Cookies healthy (avoine, noix de coco, beurre de cacahuete)",NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Super bon et fondant ,Katleen_Kate,28/02/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Les enfants adorent et c'est tellement rapide à préparer ! ,Clohaon,01/04/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"C'est trop bon.... Je n'avais pas de Maïzena, donc j'ai mis 350 g de farine, on s'est régalé, je fais, refais, re refais.... Le régime en prend un coup.... mais tant pis....",Ninou3169,24/12/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Très facile à faire. Les enfants se sont amusés à mélanger la pâte à la main. Les biscuits sont croquants et ne s'effritent pas. Un vrai régal ! ,JessTim,12/08/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Et pour répondre à certains commentaires : il faut avoir la patience de laisser refroidir les shortbeads avant de les goûter, sinon effectivement c'est très sableux.",Olivier_79,20/07/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Parfait pour qui aime les Shortbread. Je n'ai pas étalé la pâte et j'ai fait des boules que j'ai aplati, comme conseillé.",tsumida,20/06/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Pour ma part, c'était impossible d'étaler la pâte, celle-ci s’effrite. Résultat, des palets farineux en mille morceaux. Les palets ont fini à la poubelle. Je ne recommencerai pas...",guitou69,20/06/20,1
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"La première fournée fût une réussite, les autres moins. La qualité de beurre en dépend beaucoup. C'est à expérimenter.",Anolina457,13/06/20,3
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"J'ai ajouté quelques gouttes d'amande amère, c'était parfait ! En plus, la recette est facile à faire.",Comebubu77,02/06/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Vraiment très bon. A faire et refaire sans hésitation pour ce petit goût sablé en bouche !,Spidey,21/05/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"D'accord aussi, biscuits trop farineux, manque de goût et très friables dès la sortie de cuisson.",Guillou_34,26/04/20,3
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Super facile à faire et vraiment un régal. Parole d'ex écossais d'adoption.,gregory34400,10/03/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Aussi facile à préparer que bon à déguster ! J'ai préparé ces sablés avec du beurre salé au gros sel de Guérande.C'est un plaisir de croquer dans un petit grain de sel dans un gâteau très doux. ,Lolote2102,06/11/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Je suis d'accord, ces sablés sont trop farineux et redeviennent pâteux dans la bouche ! Ils manquent de goût (beurre et sucre), je ne comprends pas vraiment les super commentaires précédents sur lesquels je m'étais basé...",Claudia1006,04/11/20,2
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Sablé fantastique, simplicité ! Avec de l'essence de mandarine, une vraie merveille... Une recette idéale avec des enfants...",canellevanille,07/10/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Je n'ai pas du tout aimé. J'ai eu l'impression de manger de la farine ! ,gaellelb,04/07/20,1
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Délicieux !!!,devred,12/06/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Je découvre les shortbreads avec cette recette, et je suis séduite ! Je n'ai pas utilisé de beurre salé, mais le goût neutre et néanmoins agréable, le côté sablonneux, la friabilité et la douceur de ce biscuit en font un petit gâteau très agréable à grignoter en dessert, avec le café ou en cas de petit creux. Par contre c'est vrai que c'est très fragile, ça ne se transporte pas aisément.",Nillaem,18/05/20,5
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,"Excellent mais attention à la cuisson : 12 min à 180°C c'était un peu trop pour mon four ! Dans le doute, programmez 2 min de moins et surveillez la fin de la cuisson.",rockandlove,14/04/20,4
http://www.marmiton.org/recettes/recette-avis_shortbreads-ou-sables-ecossais_28705.aspx,Shortbreads ou sablés écossais,Très bon petits gâteaux !,Charlotte_53,11/03/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,Réalisé avec des pépites de chocolat noir. Validé par mes deux testeurs. Les cookies restent légers et sont très bons. ,elodidi3,23/04/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,"Rien à dire ! Recette excellente ! Ca fait deux fois que je la fais et c'est toujours un franc succès ! Je la recommande, le cramberries donne une touche acidulée agréable avec la douceur du chocolat au lit c'est parfait. ",FamiLaplaza,21/08/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,Super bon ! J'avais un mélange amandes noix de macadamia cranberries et c'est trop bon ! ,maAlice_G,03/03/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,Très bon! Fait avec des Kinder Maxi et des cranberries... Miam !!! Seulement 9 minutes de cuisson pour les garder tendres dedans.,PrincessPops,22/11/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,Délicieux ! Ça m'a fait pour 50 petits cookies. J'ai aussi mis du chocolat blanc. Merci !,Miam73,10/02/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,Très bon. J'ai mis du chocolat blanc. A refaire.,minouche45,19/01/20,5
http://www.marmiton.org/recettes/recette-avis_cookies-aux-cranberries-et-au-chocolat-au-lait_315503.aspx,Cookies aux cranberries et au chocolat au lait,"Toute la famille a adoré et n'a pas hésité à se resservir... Gourmands, comme on est, on a mis toute la tablette de chocolat (blanc et pas au lait) : un régal !",emi_z,17/08/20,5
http://www.marmiton.org/recettes/recette-avis_carres-au-chocolat-et-noix-de-macadamia_336580.aspx,Carrés au chocolat et noix de macadamia,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_gateau-de-noix_29604.aspx,Gâteau de noix,Le résultats de cette recette est nul j'ai dû rajouter des ingrédients d'une autre recette pour que ce soit bon je trouve cette recette pas terrible...,mama_capu,20/09/20,1
http://www.marmiton.org/recettes/recette-avis_gateau-de-noix_29604.aspx,Gâteau de noix,"Très bon, j'ai testé de mettre les morceaux de noix sans les mixer, un délice!",titieuh,19/03/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-de-noix_29604.aspx,Gâteau de noix,"C'est un super gâteau, il est délicieux !!!",andreabont,02/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-noix_29604.aspx,Gâteau de noix,"je connaissais ce gâteau et me voila heureuse d'en retrouver sa recette !!!! par contre ce gâteau est très bourratif, il faut donc le couper en tous petits carrés de 2cm par 2 cm environ, attendre 24 a 48h pour le déguster, et le must c'est de le servir en buvant un café, mariage gustatif excellent !!!!!",Angellina,21/02/20,5
